ano,uf,genero,mes,numero,Região
2015,Rio de Janeiro,Feminino,Agosto,13,Sudeste
2015,Rio de Janeiro,Feminino,Julho,26,Sudeste
2015,Rio de Janeiro,Feminino,Junho,26,Sudeste
2015,Rio de Janeiro,Feminino,Maio,18,Sudeste
2015,Paraná,Feminino,Dezembro,18,Sul
2015,Paraná,Feminino,Novembro,9,Sul
2015,Paraná,Feminino,Outubro,13,Sul
2015,Paraná,Feminino,Setembro,15,Sul
2015,Espírito Santo,Feminino,Dezembro,4,Sudeste
2015,Espírito Santo,Feminino,Novembro,4,Sudeste
2015,Espírito Santo,Feminino,Outubro,4,Sudeste
2015,Espírito Santo,Feminino,Setembro,1,Sudeste
2015,Paraná,Feminino,Abril,12,Sul
2015,Paraná,Feminino,Março,7,Sul
2015,Paraná,Feminino,Fevereiro,13,Sul
2015,Paraná,Feminino,Janeiro,4,Sul
2015,São Paulo,Feminino,Dezembro,128,Sudeste
2015,São Paulo,Feminino,Novembro,111,Sudeste
2015,São Paulo,Feminino,Outubro,126,Sudeste
2015,São Paulo,Feminino,Setembro,109,Sudeste
2015,Rio Grande do Sul,Feminino,Abril,9,Sul
2015,Rio Grande do Sul,Feminino,Março,12,Sul
2015,Rio Grande do Sul,Feminino,Fevereiro,9,Sul
2015,Rio Grande do Sul,Feminino,Janeiro,10,Sul
2015,São Paulo,Feminino,Abril,72,Sudeste
2015,São Paulo,Feminino,Março,95,Sudeste
2015,São Paulo,Feminino,Fevereiro,64,Sudeste
2015,São Paulo,Feminino,Janeiro,87,Sudeste
2015,Santa Catarina,Feminino,Agosto,6,Sul
2015,Santa Catarina,Feminino,Julho,12,Sul
2015,Santa Catarina,Feminino,Junho,9,Sul
2015,Santa Catarina,Feminino,Maio,17,Sul
2015,Santa Catarina,Feminino,Abril,8,Sul
2015,Santa Catarina,Feminino,Março,3,Sul
2015,Santa Catarina,Feminino,Fevereiro,10,Sul
2015,Santa Catarina,Feminino,Janeiro,6,Sul
2015,Mato Grosso do Sul,Feminino,Agosto,9,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Julho,4,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Junho,2,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Maio,3,Centro-Oeste
2015,Paraná,Feminino,Agosto,13,Sul
2015,Paraná,Feminino,Julho,13,Sul
2015,Paraná,Feminino,Junho,7,Sul
2015,Paraná,Feminino,Maio,13,Sul
2015,Rio Grande do Sul,Feminino,Dezembro,8,Sul
2015,Rio Grande do Sul,Feminino,Novembro,11,Sul
2015,Rio Grande do Sul,Feminino,Outubro,4,Sul
2015,Rio Grande do Sul,Feminino,Setembro,13,Sul
2015,Rio Grande do Sul,Feminino,Agosto,4,Sul
2015,Rio Grande do Sul,Feminino,Julho,7,Sul
2015,Rio Grande do Sul,Feminino,Junho,7,Sul
2015,Rio Grande do Sul,Feminino,Maio,9,Sul
2015,Mato Grosso,Feminino,Dezembro,0,Centro-Oeste
2015,Mato Grosso,Feminino,Novembro,1,Centro-Oeste
2015,Mato Grosso,Feminino,Outubro,1,Centro-Oeste
2015,Mato Grosso,Feminino,Setembro,3,Centro-Oeste
2015,Santa Catarina,Feminino,Dezembro,19,Sul
2015,Santa Catarina,Feminino,Novembro,11,Sul
2015,Santa Catarina,Feminino,Outubro,8,Sul
2015,Santa Catarina,Feminino,Setembro,30,Sul
2015,Mato Grosso,Feminino,Abril,2,Centro-Oeste
2015,Mato Grosso,Feminino,Março,0,Centro-Oeste
2015,Mato Grosso,Feminino,Fevereiro,1,Centro-Oeste
2015,Mato Grosso,Feminino,Janeiro,0,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Dezembro,6,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Novembro,3,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Outubro,3,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Setembro,4,Centro-Oeste
2015,Distrito Federal,Feminino,Abril,7,Centro-Oeste
2015,Distrito Federal,Feminino,Março,5,Centro-Oeste
2015,Distrito Federal,Feminino,Fevereiro,2,Centro-Oeste
2015,Distrito Federal,Feminino,Janeiro,2,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Abril,4,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Março,1,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Fevereiro,2,Centro-Oeste
2015,Mato Grosso do Sul,Feminino,Janeiro,4,Centro-Oeste
2015,Goiás,Feminino,Dezembro,16,Centro-Oeste
2015,Goiás,Feminino,Novembro,8,Centro-Oeste
2015,Goiás,Feminino,Outubro,12,Centro-Oeste
2015,Goiás,Feminino,Setembro,9,Centro-Oeste
2015,Goiás,Feminino,Agosto,8,Centro-Oeste
2015,Goiás,Feminino,Julho,7,Centro-Oeste
2015,Goiás,Feminino,Junho,6,Centro-Oeste
2015,Goiás,Feminino,Maio,7,Centro-Oeste
2015,Goiás,Feminino,Abril,3,Centro-Oeste
2015,Goiás,Feminino,Março,5,Centro-Oeste
2015,Goiás,Feminino,Fevereiro,7,Centro-Oeste
2015,Goiás,Feminino,Janeiro,7,Centro-Oeste
2015,Mato Grosso,Feminino,Agosto,1,Centro-Oeste
2015,Mato Grosso,Feminino,Julho,1,Centro-Oeste
2015,Mato Grosso,Feminino,Junho,1,Centro-Oeste
2015,Mato Grosso,Feminino,Maio,0,Centro-Oeste
2015,Roraima,Masculino,Dezembro,0,Norte
2015,Roraima,Masculino,Novembro,0,Norte
2015,Roraima,Masculino,Outubro,1,Norte
2015,Roraima,Masculino,Setembro,0,Norte
2015,Roraima,Masculino,Agosto,0,Norte
2015,Roraima,Masculino,Julho,0,Norte
2015,Roraima,Masculino,Junho,0,Norte
2015,Roraima,Masculino,Maio,0,Norte
2015,Distrito Federal,Feminino,Dezembro,5,Centro-Oeste
2015,Distrito Federal,Feminino,Novembro,5,Centro-Oeste
2015,Distrito Federal,Feminino,Outubro,8,Centro-Oeste
2015,Distrito Federal,Feminino,Setembro,3,Centro-Oeste
2015,Distrito Federal,Feminino,Agosto,2,Centro-Oeste
2015,Distrito Federal,Feminino,Julho,5,Centro-Oeste
2015,Distrito Federal,Feminino,Junho,16,Centro-Oeste
2015,Distrito Federal,Feminino,Maio,4,Centro-Oeste
2015,Tocantins,Masculino,Agosto,1,Norte
2015,Tocantins,Masculino,Julho,0,Norte
2015,Tocantins,Masculino,Junho,1,Norte
2015,Tocantins,Masculino,Maio,0,Norte
2015,Tocantins,Masculino,Abril,1,Norte
2015,Tocantins,Masculino,Março,0,Norte
2015,Tocantins,Masculino,Fevereiro,1,Norte
2015,Tocantins,Masculino,Janeiro,1,Norte
2015,Amapá,Masculino,Dezembro,0,Norte
2015,Amapá,Masculino,Novembro,0,Norte
2015,Amapá,Masculino,Outubro,0,Norte
2015,Amapá,Masculino,Setembro,0,Norte
2015,Amapá,Masculino,Agosto,0,Norte
2015,Amapá,Masculino,Julho,1,Norte
2015,Amapá,Masculino,Junho,0,Norte
2015,Amapá,Masculino,Maio,0,Norte
2015,Acre,Masculino,Junho,0,Norte
2015,Acre,Masculino,Julho,0,Norte
2015,Acre,Masculino,Agosto,0,Norte
2015,Acre,Masculino,Setembro,0,Norte
2015,Acre,Masculino,Outubro,0,Norte
2015,Acre,Masculino,Novembro,0,Norte
2015,Acre,Masculino,Dezembro,0,Norte
2015,Amazonas,Masculino,Setembro,0,Norte
2016,Rondônia,Masculino,Agosto,1,Norte
2016,Rondônia,Masculino,Julho,0,Norte
2016,Rondônia,Masculino,Junho,2,Norte
2016,Rondônia,Masculino,Maio,0,Norte
2016,Rondônia,Masculino,Abril,1,Norte
2016,Rondônia,Masculino,Março,0,Norte
2016,Rondônia,Masculino,Fevereiro,1,Norte
2016,Rondônia,Masculino,Janeiro,0,Norte
2016,Goiás,Feminino,Agosto,10,Centro-Oeste
2016,Goiás,Feminino,Julho,6,Centro-Oeste
2016,Goiás,Feminino,Junho,5,Centro-Oeste
2016,Goiás,Feminino,Maio,11,Centro-Oeste
2016,Goiás,Feminino,Abril,8,Centro-Oeste
2016,Goiás,Feminino,Março,8,Centro-Oeste
2016,Goiás,Feminino,Fevereiro,2,Centro-Oeste
2016,Goiás,Feminino,Janeiro,11,Centro-Oeste
2016,Amazonas,Masculino,Agosto,2,Norte
2016,Amazonas,Masculino,Julho,2,Norte
2016,Amazonas,Masculino,Junho,3,Norte
2016,Amazonas,Masculino,Maio,1,Norte
2016,Amazonas,Masculino,Abril,2,Norte
2016,Amazonas,Masculino,Março,5,Norte
2016,Amazonas,Masculino,Fevereiro,1,Norte
2016,Amazonas,Masculino,Janeiro,7,Norte
2016,Acre,Masculino,Dezembro,0,Norte
2016,Acre,Masculino,Novembro,0,Norte
2016,Acre,Masculino,Outubro,0,Norte
2016,Acre,Masculino,Setembro,0,Norte
2016,Acre,Masculino,Agosto,0,Norte
2016,Acre,Masculino,Julho,0,Norte
2016,Acre,Masculino,Junho,0,Norte
2016,Rondônia,Masculino,Setembro,0,Norte
2016,Amapá,Masculino,Abril,0,Norte
2016,Amapá,Masculino,Março,0,Norte
2016,Amapá,Masculino,Fevereiro,0,Norte
2016,Amapá,Masculino,Janeiro,0,Norte
2016,Pará,Masculino,Dezembro,6,Norte
2016,Pará,Masculino,Novembro,3,Norte
2016,Pará,Masculino,Outubro,3,Norte
2016,Pará,Masculino,Setembro,6,Norte
2016,Pará,Masculino,Agosto,2,Norte
2016,Pará,Masculino,Julho,0,Norte
2016,Pará,Masculino,Junho,2,Norte
2016,Pará,Masculino,Maio,2,Norte
2016,Pará,Masculino,Abril,2,Norte
2016,Pará,Masculino,Março,2,Norte
2016,Pará,Masculino,Fevereiro,3,Norte
2016,Pará,Masculino,Janeiro,4,Norte
2016,Tocantins,Masculino,Agosto,0,Norte
2016,Tocantins,Masculino,Julho,0,Norte
2016,Tocantins,Masculino,Junho,0,Norte
2016,Tocantins,Masculino,Maio,0,Norte
2016,Tocantins,Masculino,Abril,1,Norte
2016,Tocantins,Masculino,Março,0,Norte
2016,Tocantins,Masculino,Fevereiro,0,Norte
2016,Tocantins,Masculino,Janeiro,0,Norte
2016,Amapá,Masculino,Dezembro,0,Norte
2016,Amapá,Masculino,Novembro,0,Norte
2016,Amapá,Masculino,Outubro,0,Norte
2016,Amapá,Masculino,Setembro,0,Norte
2016,Amapá,Masculino,Agosto,0,Norte
2016,Amapá,Masculino,Julho,0,Norte
2016,Amapá,Masculino,Junho,0,Norte
2016,Amapá,Masculino,Maio,1,Norte
2016,Maranhão,Masculino,Dezembro,0,Nordeste
2016,Maranhão,Masculino,Novembro,0,Nordeste
2016,Maranhão,Masculino,Outubro,0,Nordeste
2016,Maranhão,Masculino,Setembro,1,Nordeste
2016,Maranhão,Masculino,Agosto,1,Nordeste
2016,Maranhão,Masculino,Julho,0,Nordeste
2016,Maranhão,Masculino,Junho,1,Nordeste
2016,Maranhão,Masculino,Maio,0,Nordeste
2016,Maranhão,Masculino,Abril,1,Nordeste
2016,Maranhão,Masculino,Março,0,Nordeste
2016,Maranhão,Masculino,Fevereiro,1,Nordeste
2016,Maranhão,Masculino,Janeiro,0,Nordeste
2016,Tocantins,Masculino,Dezembro,1,Norte
2016,Tocantins,Masculino,Novembro,1,Norte
2016,Tocantins,Masculino,Outubro,1,Norte
2016,Tocantins,Masculino,Setembro,0,Norte
2016,Ceará,Masculino,Abril,2,Nordeste
2016,Ceará,Masculino,Março,4,Nordeste
2016,Ceará,Masculino,Fevereiro,7,Nordeste
2016,Ceará,Masculino,Janeiro,6,Nordeste
2016,Piauí,Masculino,Dezembro,1,Nordeste
2016,Piauí,Masculino,Novembro,1,Nordeste
2016,Piauí,Masculino,Outubro,0,Nordeste
2016,Piauí,Masculino,Setembro,1,Nordeste
2016,Piauí,Masculino,Agosto,0,Nordeste
2016,Piauí,Masculino,Julho,0,Nordeste
2016,Piauí,Masculino,Junho,1,Nordeste
2016,Piauí,Masculino,Maio,0,Nordeste
2016,Piauí,Masculino,Abril,1,Nordeste
2016,Piauí,Masculino,Março,0,Nordeste
2016,Piauí,Masculino,Fevereiro,0,Nordeste
2016,Piauí,Masculino,Janeiro,2,Nordeste
2016,Rio Grande do Norte,Masculino,Agosto,3,Nordeste
2016,Rio Grande do Norte,Masculino,Julho,1,Nordeste
2016,Rio Grande do Norte,Masculino,Junho,4,Nordeste
2016,Rio Grande do Norte,Masculino,Maio,1,Nordeste
2016,Rio Grande do Norte,Masculino,Abril,4,Nordeste
2016,Rio Grande do Norte,Masculino,Março,2,Nordeste
2016,Rio Grande do Norte,Masculino,Fevereiro,1,Nordeste
2016,Rio Grande do Norte,Masculino,Janeiro,1,Nordeste
2016,Ceará,Masculino,Dezembro,12,Nordeste
2016,Ceará,Masculino,Novembro,8,Nordeste
2016,Ceará,Masculino,Outubro,6,Nordeste
2016,Ceará,Masculino,Setembro,8,Nordeste
2016,Ceará,Masculino,Agosto,9,Nordeste
2016,Ceará,Masculino,Julho,8,Nordeste
2016,Ceará,Masculino,Junho,8,Nordeste
2016,Ceará,Masculino,Maio,5,Nordeste
2016,Paraíba,Masculino,Dezembro,1,Nordeste
2016,Paraíba,Masculino,Novembro,1,Nordeste
2016,Paraíba,Masculino,Outubro,2,Nordeste
2016,Paraíba,Masculino,Setembro,2,Nordeste
2016,Paraíba,Masculino,Agosto,1,Nordeste
2016,Paraíba,Masculino,Julho,6,Nordeste
2016,Paraíba,Masculino,Junho,1,Nordeste
2016,Paraíba,Masculino,Maio,1,Nordeste
2016,Paraíba,Masculino,Abril,1,Nordeste
2016,Paraíba,Masculino,Março,9,Nordeste
2016,Paraíba,Masculino,Fevereiro,0,Nordeste
2016,Paraíba,Masculino,Janeiro,3,Nordeste
2016,Rio Grande do Norte,Masculino,Dezembro,2,Nordeste
2016,Rio Grande do Norte,Masculino,Novembro,4,Nordeste
2016,Rio Grande do Norte,Masculino,Outubro,5,Nordeste
2016,Rio Grande do Norte,Masculino,Setembro,0,Nordeste
2016,Alagoas,Masculino,Abril,1,Nordeste
2016,Alagoas,Masculino,Março,0,Nordeste
2016,Alagoas,Masculino,Fevereiro,1,Nordeste
2016,Alagoas,Masculino,Janeiro,4,Nordeste
2016,Pernambuco,Masculino,Dezembro,4,Nordeste
2016,Pernambuco,Masculino,Novembro,4,Nordeste
2016,Pernambuco,Masculino,Outubro,4,Nordeste
2016,Pernambuco,Masculino,Setembro,7,Nordeste
2016,Pernambuco,Masculino,Agosto,4,Nordeste
2016,Pernambuco,Masculino,Julho,3,Nordeste
2016,Pernambuco,Masculino,Junho,5,Nordeste
2016,Pernambuco,Masculino,Maio,3,Nordeste
2016,Pernambuco,Masculino,Abril,5,Nordeste
2016,Pernambuco,Masculino,Março,2,Nordeste
2016,Pernambuco,Masculino,Fevereiro,4,Nordeste
2016,Pernambuco,Masculino,Janeiro,3,Nordeste
2016,Sergipe,Masculino,Agosto,1,Nordeste
2016,Sergipe,Masculino,Julho,1,Nordeste
2016,Sergipe,Masculino,Junho,0,Nordeste
2016,Sergipe,Masculino,Maio,1,Nordeste
2016,Sergipe,Masculino,Abril,0,Nordeste
2016,Sergipe,Masculino,Março,2,Nordeste
2016,Sergipe,Masculino,Fevereiro,1,Nordeste
2016,Sergipe,Masculino,Janeiro,0,Nordeste
2016,Alagoas,Masculino,Dezembro,1,Nordeste
2016,Alagoas,Masculino,Novembro,1,Nordeste
2016,Alagoas,Masculino,Outubro,0,Nordeste
2016,Alagoas,Masculino,Setembro,0,Nordeste
2016,Alagoas,Masculino,Agosto,1,Nordeste
2016,Alagoas,Masculino,Julho,1,Nordeste
2016,Alagoas,Masculino,Junho,1,Nordeste
2016,Alagoas,Masculino,Maio,1,Nordeste
2016,Bahia,Masculino,Dezembro,8,Nordeste
2016,Bahia,Masculino,Novembro,4,Nordeste
2016,Bahia,Masculino,Outubro,6,Nordeste
2016,Bahia,Masculino,Setembro,10,Nordeste
2016,Bahia,Masculino,Agosto,2,Nordeste
2016,Bahia,Masculino,Julho,8,Nordeste
2016,Bahia,Masculino,Junho,3,Nordeste
2016,Bahia,Masculino,Maio,3,Nordeste
2016,Bahia,Masculino,Abril,8,Nordeste
2016,Bahia,Masculino,Março,11,Nordeste
2016,Bahia,Masculino,Fevereiro,6,Nordeste
2016,Bahia,Masculino,Janeiro,10,Nordeste
2016,Sergipe,Masculino,Dezembro,3,Nordeste
2016,Sergipe,Masculino,Novembro,0,Nordeste
2016,Sergipe,Masculino,Outubro,1,Nordeste
2016,Sergipe,Masculino,Setembro,1,Nordeste
2016,Espírito Santo,Masculino,Abril,2,Sudeste
2016,Espírito Santo,Masculino,Março,5,Sudeste
2016,Espírito Santo,Masculino,Fevereiro,0,Sudeste
2016,Espírito Santo,Masculino,Janeiro,3,Sudeste
2016,Minas Gerais,Masculino,Dezembro,19,Sudeste
2016,Minas Gerais,Masculino,Novembro,22,Sudeste
2016,Minas Gerais,Masculino,Outubro,17,Sudeste
2016,Minas Gerais,Masculino,Setembro,28,Sudeste
2016,Minas Gerais,Masculino,Agosto,15,Sudeste
2016,Minas Gerais,Masculino,Julho,27,Sudeste
2016,Minas Gerais,Masculino,Junho,12,Sudeste
2016,Minas Gerais,Masculino,Maio,14,Sudeste
2016,Minas Gerais,Masculino,Abril,14,Sudeste
2016,Minas Gerais,Masculino,Março,12,Sudeste
2016,Minas Gerais,Masculino,Fevereiro,7,Sudeste
2016,Minas Gerais,Masculino,Janeiro,10,Sudeste
2016,Rio de Janeiro,Masculino,Agosto,27,Sudeste
2016,Rio de Janeiro,Masculino,Julho,19,Sudeste
2016,Rio de Janeiro,Masculino,Junho,24,Sudeste
2016,Rio de Janeiro,Masculino,Maio,24,Sudeste
2016,Rio de Janeiro,Masculino,Abril,32,Sudeste
2016,Rio de Janeiro,Masculino,Março,22,Sudeste
2016,Rio de Janeiro,Masculino,Fevereiro,27,Sudeste
2016,Rio de Janeiro,Masculino,Janeiro,14,Sudeste
2016,Espírito Santo,Masculino,Dezembro,1,Sudeste
2016,Espírito Santo,Masculino,Novembro,5,Sudeste
2016,Espírito Santo,Masculino,Outubro,0,Sudeste
2016,Espírito Santo,Masculino,Setembro,2,Sudeste
2016,Espírito Santo,Masculino,Agosto,1,Sudeste
2016,Espírito Santo,Masculino,Julho,0,Sudeste
2016,Espírito Santo,Masculino,Junho,2,Sudeste
2016,Espírito Santo,Masculino,Maio,9,Sudeste
2016,São Paulo,Masculino,Dezembro,85,Sudeste
2016,São Paulo,Masculino,Novembro,81,Sudeste
2016,São Paulo,Masculino,Outubro,80,Sudeste
2016,São Paulo,Masculino,Setembro,102,Sudeste
2016,São Paulo,Masculino,Agosto,70,Sudeste
2016,São Paulo,Masculino,Julho,64,Sudeste
2016,São Paulo,Masculino,Junho,75,Sudeste
2016,São Paulo,Masculino,Maio,65,Sudeste
2016,São Paulo,Masculino,Abril,72,Sudeste
2016,São Paulo,Masculino,Março,66,Sudeste
2016,São Paulo,Masculino,Fevereiro,57,Sudeste
2016,São Paulo,Masculino,Janeiro,75,Sudeste
2016,Rio de Janeiro,Masculino,Dezembro,15,Sudeste
2016,Rio de Janeiro,Masculino,Novembro,19,Sudeste
2016,Rio de Janeiro,Masculino,Outubro,26,Sudeste
2016,Rio de Janeiro,Masculino,Setembro,26,Sudeste
2016,Santa Catarina,Masculino,Abril,15,Sul
2016,Santa Catarina,Masculino,Março,22,Sul
2016,Santa Catarina,Masculino,Fevereiro,17,Sul
2016,Santa Catarina,Masculino,Janeiro,22,Sul
2016,Paraná,Masculino,Dezembro,9,Sul
2016,Paraná,Masculino,Novembro,13,Sul
2016,Paraná,Masculino,Outubro,13,Sul
2016,Paraná,Masculino,Setembro,6,Sul
2016,Paraná,Masculino,Agosto,12,Sul
2016,Paraná,Masculino,Julho,11,Sul
2016,Paraná,Masculino,Junho,11,Sul
2016,Paraná,Masculino,Maio,6,Sul
2016,Paraná,Masculino,Abril,11,Sul
2016,Paraná,Masculino,Março,9,Sul
2016,Paraná,Masculino,Fevereiro,7,Sul
2016,Paraná,Masculino,Janeiro,10,Sul
2016,Rio Grande do Sul,Masculino,Agosto,7,Sul
2016,Rio Grande do Sul,Masculino,Julho,4,Sul
2016,Rio Grande do Sul,Masculino,Junho,4,Sul
2016,Rio Grande do Sul,Masculino,Maio,9,Sul
2016,Rio Grande do Sul,Masculino,Abril,11,Sul
2016,Rio Grande do Sul,Masculino,Março,8,Sul
2016,Rio Grande do Sul,Masculino,Fevereiro,2,Sul
2016,Rio Grande do Sul,Masculino,Janeiro,5,Sul
2016,Santa Catarina,Masculino,Dezembro,26,Sul
2016,Santa Catarina,Masculino,Novembro,23,Sul
2016,Santa Catarina,Masculino,Outubro,15,Sul
2016,Santa Catarina,Masculino,Setembro,27,Sul
2016,Santa Catarina,Masculino,Agosto,21,Sul
2016,Santa Catarina,Masculino,Julho,18,Sul
2016,Santa Catarina,Masculino,Junho,22,Sul
2016,Santa Catarina,Masculino,Maio,17,Sul
2016,Mato Grosso do Sul,Masculino,Dezembro,4,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Novembro,4,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Outubro,3,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Setembro,4,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Agosto,3,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Julho,6,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Junho,1,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Maio,2,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Abril,1,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Março,2,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Fevereiro,1,Centro-Oeste
2016,Mato Grosso do Sul,Masculino,Janeiro,1,Centro-Oeste
2016,Rio Grande do Sul,Masculino,Dezembro,12,Sul
2016,Rio Grande do Sul,Masculino,Novembro,12,Sul
2016,Rio Grande do Sul,Masculino,Outubro,7,Sul
2016,Rio Grande do Sul,Masculino,Setembro,8,Sul
2016,Goiás,Masculino,Abril,4,Centro-Oeste
2016,Goiás,Masculino,Março,6,Centro-Oeste
2016,Goiás,Masculino,Fevereiro,2,Centro-Oeste
2016,Goiás,Masculino,Janeiro,5,Centro-Oeste
2016,Mato Grosso,Masculino,Dezembro,0,Centro-Oeste
2016,Mato Grosso,Masculino,Novembro,1,Centro-Oeste
2016,Mato Grosso,Masculino,Outubro,1,Centro-Oeste
2016,Mato Grosso,Masculino,Setembro,1,Centro-Oeste
2016,Mato Grosso,Masculino,Agosto,0,Centro-Oeste
2016,Mato Grosso,Masculino,Julho,0,Centro-Oeste
2016,Mato Grosso,Masculino,Junho,0,Centro-Oeste
2016,Mato Grosso,Masculino,Maio,0,Centro-Oeste
2016,Mato Grosso,Masculino,Abril,1,Centro-Oeste
2016,Mato Grosso,Masculino,Março,0,Centro-Oeste
2016,Mato Grosso,Masculino,Fevereiro,0,Centro-Oeste
2016,Mato Grosso,Masculino,Janeiro,0,Centro-Oeste
2016,Distrito Federal,Masculino,Agosto,6,Centro-Oeste
2016,Distrito Federal,Masculino,Julho,4,Centro-Oeste
2016,Distrito Federal,Masculino,Junho,7,Centro-Oeste
2016,Distrito Federal,Masculino,Maio,4,Centro-Oeste
2016,Distrito Federal,Masculino,Abril,6,Centro-Oeste
2016,Distrito Federal,Masculino,Março,7,Centro-Oeste
2016,Distrito Federal,Masculino,Fevereiro,5,Centro-Oeste
2016,Distrito Federal,Masculino,Janeiro,5,Centro-Oeste
2016,Goiás,Masculino,Dezembro,8,Centro-Oeste
2016,Goiás,Masculino,Novembro,12,Centro-Oeste
2016,Goiás,Masculino,Outubro,6,Centro-Oeste
2016,Goiás,Masculino,Setembro,8,Centro-Oeste
2016,Goiás,Masculino,Agosto,4,Centro-Oeste
2016,Goiás,Masculino,Julho,11,Centro-Oeste
2016,Goiás,Masculino,Junho,2,Centro-Oeste
2016,Goiás,Masculino,Maio,7,Centro-Oeste
2016,Rondônia,Feminino,Abril,1,Norte
2016,Rondônia,Feminino,Março,0,Norte
2016,Rondônia,Feminino,Fevereiro,1,Norte
2016,Rondônia,Feminino,Janeiro,1,Norte
2016,Acre,Feminino,Dezembro,0,Norte
2016,Acre,Feminino,Novembro,0,Norte
2016,Acre,Feminino,Outubro,0,Norte
2016,Acre,Feminino,Setembro,0,Norte
2016,Rondônia,Feminino,Agosto,2,Norte
2016,Rondônia,Feminino,Julho,0,Norte
2016,Rondônia,Feminino,Junho,1,Norte
2016,Rondônia,Feminino,Maio,0,Norte
2016,Distrito Federal,Masculino,Dezembro,4,Centro-Oeste
2016,Distrito Federal,Masculino,Novembro,7,Centro-Oeste
2016,Distrito Federal,Masculino,Outubro,10,Centro-Oeste
2016,Distrito Federal,Masculino,Setembro,7,Centro-Oeste
2016,Acre,Feminino,Agosto,3,Norte
2016,Acre,Feminino,Julho,0,Norte
2016,Acre,Feminino,Junho,0,Norte
2016,Acre,Feminino,Maio,0,Norte
2016,Acre,Feminino,Abril,0,Norte
2016,Acre,Feminino,Março,1,Norte
2016,Acre,Feminino,Fevereiro,1,Norte
2016,Acre,Feminino,Janeiro,0,Norte
2016,Rondônia,Feminino,Dezembro,1,Norte
2016,Rondônia,Feminino,Novembro,3,Norte
2016,Rondônia,Feminino,Outubro,4,Norte
2016,Rondônia,Feminino,Setembro,1,Norte
2016,Roraima,Feminino,Abril,0,Norte
2016,Roraima,Feminino,Março,0,Norte
2016,Roraima,Feminino,Fevereiro,0,Norte
2016,Roraima,Feminino,Janeiro,0,Norte
2016,Amazonas,Feminino,Dezembro,5,Norte
2016,Amazonas,Feminino,Novembro,3,Norte
2016,Amazonas,Feminino,Outubro,4,Norte
2016,Amazonas,Feminino,Setembro,2,Norte
2016,Amazonas,Feminino,Agosto,1,Norte
2016,Amazonas,Feminino,Julho,1,Norte
2016,Amazonas,Feminino,Junho,1,Norte
2016,Amazonas,Feminino,Maio,3,Norte
2016,Amazonas,Feminino,Abril,4,Norte
2016,Amazonas,Feminino,Março,10,Norte
2016,Amazonas,Feminino,Fevereiro,4,Norte
2016,Amazonas,Feminino,Janeiro,1,Norte
2016,Pará,Feminino,Agosto,0,Norte
2016,Pará,Feminino,Julho,3,Norte
2016,Pará,Feminino,Junho,9,Norte
2016,Pará,Feminino,Maio,4,Norte
2016,Pará,Feminino,Abril,2,Norte
2016,Pará,Feminino,Março,2,Norte
2016,Pará,Feminino,Fevereiro,2,Norte
2016,Pará,Feminino,Janeiro,0,Norte
2016,Roraima,Feminino,Dezembro,0,Norte
2016,Roraima,Feminino,Novembro,1,Norte
2016,Roraima,Feminino,Outubro,0,Norte
2016,Roraima,Feminino,Setembro,0,Norte
2016,Roraima,Feminino,Agosto,0,Norte
2016,Roraima,Feminino,Julho,1,Norte
2016,Roraima,Feminino,Junho,0,Norte
2016,Roraima,Feminino,Maio,0,Norte
2016,Amapá,Feminino,Dezembro,1,Norte
2016,Amapá,Feminino,Novembro,1,Norte
2016,Amapá,Feminino,Outubro,0,Norte
2016,Amapá,Feminino,Setembro,1,Norte
2016,Amapá,Feminino,Agosto,0,Norte
2016,Amapá,Feminino,Julho,0,Norte
2016,Amapá,Feminino,Junho,1,Norte
2016,Amapá,Feminino,Maio,0,Norte
2016,Amapá,Feminino,Abril,0,Norte
2016,Amapá,Feminino,Março,0,Norte
